App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Sentiment,Device,Language,OS Version,Reply URL,Topics,Custom Topics,Tags
Reflectly - Journal & AI Diary,iOS,1241229134,9481886337,USA,4.8.1,5,2023-01-07,grudges,Love it,"Makes me feel so much better about my day, and you only have to pay if you want premium! Amazing",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3072132542/reply,"[""Pricing"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9480386257,USA,4.8.1,5,2023-01-07,Loves yas queen,To you people that made the app,It is so good because it helps you know  how you are feeling and if it is bad try to think of something to change it ☺️,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3072132543/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9479724582,USA,4.8.1,5,2023-01-07,JULES🦮🐕‍🦺#doglover,Very understanding,"I don’t usually write reviews, only when it’s a SUPER great app I do. Reflectly is super understanding. If you say you are having a bad day, it tells you why you might be having a bad day. The best thing is you can save what you have been feeling so if you feel bad for a couple of weeks you can see how much better you have gotten. That’s all for this review, I know it’s short but I tried.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3072132544/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9481552294,Canada,4.8.1,5,2023-01-07,😐😐😐❤️💔,Super good and healthy!,This app has helped me especially when I have no one to vent to and the day after getting this app I had an amazing morning without any troubles! Who needs therapy when you have Reflectly!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3072132552/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9482583321,India,4.8.1,1,2023-01-07,Sidhanshu Monga,Silly bug but can’t use the app now,I tried this app and even subscribed for 1 year now. I enabled face lock and now that face lock is going on in loop. Wth? I open the app and it just keep authenticating with face id again and again zillionth times. Please fix or return my subscription money.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3072132581/reply,"[""Bugs"", ""Feature Requests"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9477799279,USA,4.8.1,5,2023-01-06,ChickenSmoothie2000,Nice little diary,Great app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416646/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9476735857,USA,4.8.1,5,2023-01-06,Angie The Gorilla,It’s good,"It’s a very good app! I have a lot of things going on in my life , so I can express how I feel in the app!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416647/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9476215903,USA,4.8.1,5,2023-01-06,NattyDru,Feeling good in the start of the year,"Loving the app this year! It’s already making it a good start! Love the journaling, the queued questions and the quotes.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416648/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9475783097,USA,4.8.1,5,2023-01-06,mia.12345,love love love,i love this app it helps me vent so much i do think taht they should make some things free tho and i love how it is ad free,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416649/reply,"[""Advertising"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9475683133,USA,4.8.1,1,2023-01-06,movieGOD,Bait and Switch,"There is no trial. Can’t even get into the app without paying 
$30?! No thanks",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416650/reply,"[""Payment"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9477761482,Philippines,4.8.1,4,2023-01-06,wannaplaypeacefully,Uploading Photo Issues,It’s really a great app but I can’t upload photos.,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416732/reply,"[""Bugs"", ""Camera & Photos"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9478640794,USA,4.8.1,5,2023-01-06,thewatertigar,I love this app,This is personally the most useful app I have ever tried you can positively inject ur mind with thoughtful messages and can receive reminders of when you want to read affirmations and this app offers other rlly useful apps like to keep ur health checked,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3072132545/reply,"[""Design & UX"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9471919286,USA,4.8.1,5,2023-01-05,- Olivia -,It’s helped me,It feels like I’m having a whole conversation that I can express. I’m always shy to open up my feelings to people. I would recommend this app to all ages!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070011493/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9472897586,USA,4.8.1,5,2023-01-05,aut.umn777,Great app!,Such a great motivating app! (just joined but no purchase necessary so far!),,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070272154/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9472496412,USA,4.8.1,5,2023-01-05,Error_vxy,Love it,"I love this app it is amazing.there privacy is safe, it’s like you online journal,I love the Daly quotes and challenges and the best part there are 0 adds",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070272155/reply,"[""Connectivity"", ""Privacy"", ""Satisfied users"", ""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9472216229,USA,4.8.1,5,2023-01-05,girlymadi122233,Great,This app really helps me calm down,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070272156/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9474235549,USA,4.8.1,4,2023-01-05,hair_dude,Love the daily challenge,… but don’t seem to get one every day?,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070830196/reply,"[""Frequency""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9473779214,United Kingdom,4.8.1,1,2023-01-05,Adamzees,Won’t let me cancel subscription,"Reflectly’s support team have currently been ignoring me for a few months over requests to cancel my subscription.

I have even deleted my account but I can’t cancel the subscription in my apple settings. This is unacceptable and I hope they fix it. I’m currently contacting Apple support to sort this out. App is garbage if it attempts to steal money from you.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070830200/reply,"[""Bugs"", ""Dissatisfied users"", ""Privacy"", ""Pricing"", ""Security & Accounts"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9475430521,USA,4.8.1,3,2023-01-05,PrincessFiona21,I love this app so much but i don’t like this one thing,"I love this app so much and it really helps me but every time I open the app to look at the current quote it always pops up with the redeem the free trial for however many days and I currently don’t have the money to even spend the money on a single accidental purchase for the app, I hope in the future that will change but for now it’s the one flaw that bothers me the most.",,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3071416651/reply,"[""Frequency""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9468286598,USA,4.8.1,5,2023-01-04,roblox lover 😃😃😃,Love this,"There are a lot of ads for its premium, but other than that it’s pretty much a perfect app. There are so many different tools and can scroll through relaxing quotes instead of negative social media. I really appreciate this app for getting me through tough times.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3069095699/reply,"[""Advertising"", ""Pricing"", ""Satisfied users"", ""Social & Collaboration""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9471538303,USA,4.8.1,4,2023-01-04,🤭🫠😡😡😠😑🤪☹️😎😒,Widget,Love the app! How do you make the quotes a widget though?,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070011494/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9468806233,USA,4.8.1,1,2023-01-04,Chavaneh,Still charging me after two years of cancellation,"What in the world? While I was a member of this app I genuinely enjoyed it. For several reasons, I unsubscribed from this app in Apple App Store about March 2021. In Jan 2022 I got charged for a yearly price. My Apple App Store indicated my Reflectly has expired and has no continued subscription. I emailed the team, they claimed they can’t do nothing about refund. Jan 2023 I got charged again!!? Very disappointed.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3070011495/reply,"[""Dissatisfied users"", ""Notifications & Alerts"", ""Payment"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9465168431,USA,4.8.1,1,2023-01-03,Geodog,Treacle,Awful,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3069095700/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9463852435,USA,4.8.1,5,2023-01-02,Yoloswag1209,my fave app,this app is the best. all i need to say,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3068353891/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9463273313,USA,4.8.1,1,2023-01-02,ava mayele,Fix it please!,"I really want to start journaling in 2023
I tried this app in my iPad and my Samsung phone. But I can’t create an account. Maybe because I live in iran...
FIX THIS PROBLEM!
If the app didn’t have a problem, I would give 5 stars",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3068353892/reply,"[""Bugs"", ""Security & Accounts"", ""Devices""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9461946550,USA,4.8.1,1,2023-01-02,locnell,Ripped off,I am unable to log into the app and have just been charged for a yearly subscription for a second year in a row despite my attempts to cancel the subscription.  No response to multiple attempts to cancel the subscription — I have tried emails to several service addresses.  I DO NOT WANT this app and DO NOT appreciate being unable to use it or to cancel the subscription because I can’t log in (!!).  I wish to hear from a service representative URGENTLY.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3068353893/reply,"[""Bugs"", ""Design & UX"", ""Notifications & Alerts"", ""Payment"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9456824722,USA,4.8.1,5,2023-01-01,hcb.carter,Reflection,"This app has helped with my mental health SO MUCH. I struggle with quite a few mental disorders, but this app helps me feel better and reflect on the good and bad memories ive had. though there are bad memories here i cherish them all.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3067536981/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9458186767,Australia,4.8.1,5,2023-01-01,holli_sue,From someone,This app is pretty good idk what to say,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3067536982/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9452514974,Australia,4.8.1,4,2022-12-30,couchbed,Great morning start,"I just started using this app, without having the upgraded version. I woke up got this app. It welcome you warmly and you can choose the Home Screen so YOU can feel happy. It gives you challenges and a tutorial. Great job guys!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3067009055/reply,"[""Satisfied users"", ""Update"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9446351098,USA,4.8.1,5,2022-12-29,$Mclovin2u,Best app EVER!,"By far one of the best gratitude, creative, affirmational and thoughtful way to express my feelings in a journal. Appreciate the app!!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3065644972/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9445710644,USA,4.8.1,5,2022-12-29,kytdtyjjdjtydtyjd,Amazing,This app is amazing if you are dealing with anxiety like me.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3065644973/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9443932531,USA,4.8.1,5,2022-12-28,CooperKupp10,Best App,"This app has been very helpful in the past couple of days, because it calms me down. The only thing is that I wish that there was no in app purchases, because I don’t want to have to pay to unlock cool features, but other than that, it is perfect.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3064892445/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,9442746007,USA,4.8.1,5,2022-12-28,ratatadatoo,Great app,I like how even if you don’t get premium the core features are still available. its a nice way to reflect on my day and meditate on what makes my feel the way i feel,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/3064892446/reply,"[""Pricing"", ""Satisfied users""]",[],[]
